2024-07-13 07:46:09,975 INFO ============= Start ============
2024-07-13 08:57:54,038 INFO 23d23cd5: [CR,SA] (-1, 2) [--,SA1]
2024-07-13 08:57:54,919 INFO 4b25590e: [SR,RD,SA,OA,BC,SA] (1, 2) [--,CP1,SA,OA,BC,SA]
2024-07-13 08:57:55,223 INFO a93854e6: [CR,RD,RC,OA,SA,SA,SR] (-1, -1) [SR]
2024-07-13 08:57:58,230 INFO cd841436: [RC,SP,RD,OA,SR,SA] (1, 2) [--,SP1,RD,OA,SR,SA]
2024-07-13 08:57:58,443 INFO 4e3124c7: [SUCC] output/minimizer_output/4e3124c7f0850b4b896bce91397f9a5bf396f8902f657dd2da4a2a16c828e858.RD.BC.OA.OA.RC.SP.SR.SA
2024-07-13 08:58:00,693 INFO 4e3124c7: [CR,RD,BC,OA,OA,RC,SP,SR,SA] (1, 0) [--,--,BC,OA,OA,RC,SP,SR,SA]
2024-07-13 08:58:01,534 INFO b88f7b65: [SUCC] output/minimizer_output/b88f7b654cf46aa20a610cb0aa280ca80f6d5128fd079cf719a151969943fc04.BC.SR.OA.RC.SA
2024-07-13 08:58:03,369 INFO b88f7b65: [CR,BC,SR,OA,RC,SA] (1, 0) [--,--,SR,OA,RC,SA]
2024-07-13 08:58:06,624 INFO 12149531: [FAIL] output/minimizer_output/121495314c9d209c37449ad74bb5a8c3e3826d6af290efa41654ec9ea9bc9bb4.SR.RC.RD.SR.SP.SP.BC.SR.SA
2024-07-13 08:58:10,605 INFO 12149531: [CR,SR,RC,RD,SR,SP,SP,BC,SR,SA] (0, 2) [CP1,SR,RC,RD,SR,SP,SP,BC,SR,SA]
2024-07-13 08:58:10,860 INFO 4b25590e: [FAIL] output/minimizer_output/4b25590e31b8e6182d4ec453724d932c7b23598fff474f8e6aa94a3f73f9b537.CP1.SA.OA.BC.SA
2024-07-13 08:58:10,958 INFO 4e3124c7: [FAIL] output/minimizer_output/4e3124c7f0850b4b896bce91397f9a5bf396f8902f657dd2da4a2a16c828e858.BC.OA.OA.RC.SP.SR.SA
2024-07-13 08:58:11,099 INFO a93854e6: [FAIL] output/minimizer_output/a93854e69170b7322192e1ca994f57946260bfa4152d690bbc346fe332b4c186.SR
2024-07-13 08:58:12,534 INFO 4b25590e: [SR,RD,SA,OA,BC,SA] (2, 0) [--,RD,--,OA,BC,SA]
2024-07-13 08:58:12,793 INFO 4cb927e9: [OA,SP,RC,BC,SA] (-1, 1) [--,--,--,--,OA1]
2024-07-13 08:58:14,446 INFO 4e3124c7: [CR,RD,BC,OA,OA,RC,SP,SR,SA] (1, 2) [--,CP1,BC,OA,OA,RC,SP,SR,SA]
2024-07-13 08:58:16,193 INFO a93854e6: [CR,RD,RC,OA,SA,SA,SR] (0, 0) [--,RD,RC,OA,SA,SA,SR]
2024-07-13 08:58:16,714 INFO 9eca82d1: [SUCC] output/minimizer_output/9eca82d15dba66cf31577a620c54931c34e27b1f58a6d3d3befd00043c6265de.RC.BC.SA.RD.SA
2024-07-13 08:58:16,775 INFO d8e1a973: [SUCC] output/minimizer_output/d8e1a9733d1f4fbbc7b6f50c7a8da0a99c0674f0300e750dd4b3c6d11fadff96.CR.SA.SA
2024-07-13 08:58:18,365 INFO 9eca82d1: [CR,RC,BC,SA,RD,SA] (1, 0) [--,--,BC,SA,RD,SA]
2024-07-13 08:58:19,277 INFO d8e1a973: [CR,SA,SA,SA] (2, 0) [CR,--,--,SA]
2024-07-13 08:58:28,470 INFO 4bd6ae5b: [SUCC] output/minimizer_output/4bd6ae5b235eccb3e4c027b2d963769e9cbd7620e0e2842aaa2a677b0e55cfb8.CR.SA.RD.RC.SA
2024-07-13 08:58:30,913 INFO 4bd6ae5b: [CR,SR,SA,RD,RC,SA] (2, 0) [CR,--,--,RD,RC,SA]
2024-07-13 08:58:34,652 INFO 4b25590e: [FAIL] output/minimizer_output/4b25590e31b8e6182d4ec453724d932c7b23598fff474f8e6aa94a3f73f9b537.RD.OA.BC.SA
2024-07-13 08:58:34,714 INFO 4e3124c7: [FAIL] output/minimizer_output/4e3124c7f0850b4b896bce91397f9a5bf396f8902f657dd2da4a2a16c828e858.CP1.BC.OA.OA.RC.SP.SR.SA
2024-07-13 08:58:36,628 INFO 4b25590e: [SR,RD,SA,OA,BC,SA] (2, 2) [--,RD,SA1,OA,BC,SA]
2024-07-13 08:58:38,661 INFO 4e3124c7: [CR,RD,BC,OA,OA,RC,SP,SR,SA] (2, 0) [--,RD,--,OA,OA,RC,SP,SR,SA]
2024-07-13 08:58:38,885 INFO 4cb927e9: [FAIL] output/minimizer_output/4cb927e9b8b828749751097d3afac2f21ee5a1b9679b59ee4b6b28ffd89e77d0.OA1
2024-07-13 08:58:39,193 INFO a93854e6: [FAIL] output/minimizer_output/a93854e69170b7322192e1ca994f57946260bfa4152d690bbc346fe332b4c186.RD.RC.OA.SA.SA.SR
2024-07-13 08:58:39,565 INFO d8e1a973: [FAIL] output/minimizer_output/d8e1a9733d1f4fbbc7b6f50c7a8da0a99c0674f0300e750dd4b3c6d11fadff96.CR.SA
2024-07-13 08:58:40,483 INFO 4cb927e9: [OA,SP,RC,BC,SA] (-1, 2) [--,--,--,--,SA1]
2024-07-13 08:58:43,249 INFO a93854e6: [CR,RD,RC,OA,SA,SA,SR] (0, 2) [CP1,RD,RC,OA,SA,SA,SR]
2024-07-13 08:58:43,977 INFO d8e1a973: [CR,SA,SA,SA] (2, 2) [CR,--,SA1,SA]
2024-07-13 08:58:44,148 INFO 0670326e: [SUCC] output/minimizer_output/0670326e0572ca61e6a1f9b654088f5ac91fd3426dcba932377c801763fe5906.CR.SP.SP.SR.BC.OA.SR.OA.SA
2024-07-13 08:58:44,221 INFO c127b95c: [SUCC] output/minimizer_output/c127b95c9d4710e862ca8b477928b78b43bcfb6655c27462a7c644daac1e3c30.SR.SA
2024-07-13 08:58:46,683 INFO 0670326e: [CR,RD,SP,SP,SR,BC,OA,SR,OA,SA] (2, 0) [CR,--,--,SP,SR,BC,OA,SR,OA,SA]
2024-07-13 08:58:46,956 INFO c127b95c: [CR,SR,SA] (1, 0) [--,--,SA]
2024-07-13 08:58:49,053 INFO 0a710333: [SA,BC,SA,OA,SP,SP,SR,SA] (-1, 1) [--,--,--,--,--,--,--,OA1]
2024-07-13 08:58:49,645 INFO 356d94e8: [CR,OA,SR,RD,SR,SA,SA] (-1, 1) [--,--,--,--,--,--,OA1]
2024-07-13 08:58:53,649 INFO 0a710333: [FAIL] output/minimizer_output/0a71033379e732e9d549a69af21140dc1c37020b9348d31ce08ad3f44b132952.OA1
2024-07-13 08:58:55,866 INFO 0a710333: [SA,BC,SA,OA,SP,SP,SR,SA] (-1, 2) [--,--,--,--,--,--,--,SA1]
2024-07-13 08:58:56,532 INFO 356d94e8: [FAIL] output/minimizer_output/356d94e8963d1f6e633d614ca795ecfc0a4d87dc53fd215db0f03ea9884e866c.OA1
2024-07-13 08:58:56,570 INFO 4e3124c7: [FAIL] output/minimizer_output/4e3124c7f0850b4b896bce91397f9a5bf396f8902f657dd2da4a2a16c828e858.RD.OA.OA.RC.SP.SR.SA
2024-07-13 08:58:56,636 INFO a93854e6: [FAIL] output/minimizer_output/a93854e69170b7322192e1ca994f57946260bfa4152d690bbc346fe332b4c186.CP1.RD.RC.OA.SA.SA.SR
2024-07-13 08:58:56,702 INFO c127b95c: [FAIL] output/minimizer_output/c127b95c9d4710e862ca8b477928b78b43bcfb6655c27462a7c644daac1e3c30.SA
2024-07-13 08:58:57,824 INFO 356d94e8: [CR,OA,SR,RD,SR,SA,SA] (-1, 2) [--,--,--,--,--,--,SA1]
2024-07-13 08:59:00,790 INFO 4e3124c7: [CR,RD,BC,OA,OA,RC,SP,SR,SA] (3, 0) [--,RD,BC,--,OA,RC,SP,SR,SA]
2024-07-13 08:59:03,273 INFO a93854e6: [CR,RD,RC,OA,SA,SA,SR] (1, 0) [CR,--,RC,OA,SA,SA,SR]
2024-07-13 08:59:04,110 INFO c127b95c: [CR,SR,SA] (1, 2) [--,SR1,SA]
2024-07-13 08:59:04,432 INFO 311dcfe2: [SUCC] output/minimizer_output/311dcfe23b6c4395e55b2793b4f6c3afcf48b07f9d7f771673b745b5ed74aa00.BC.OA.SR.SP.OA.SR
2024-07-13 08:59:07,557 INFO 311dcfe2: [RD,BC,RC,OA,SR,SP,OA,SR] (3, 0) [--,BC,--,--,SR,SP,OA,SR]
2024-07-13 08:59:10,050 INFO 0a710333: [FAIL] output/minimizer_output/0a71033379e732e9d549a69af21140dc1c37020b9348d31ce08ad3f44b132952.SA1
2024-07-13 08:59:10,052 INFO 356d94e8: [FAIL] output/minimizer_output/356d94e8963d1f6e633d614ca795ecfc0a4d87dc53fd215db0f03ea9884e866c.SA1
2024-07-13 08:59:11,235 INFO 0a710333: [SA,BC,SA,OA,SP,SP,SR,SA] (-1, 3) [--,--,--,--,--,--,--,OA]
2024-07-13 08:59:11,583 INFO 356d94e8: [CR,OA,SR,RD,SR,SA,SA] (-1, 3) [--,--,--,--,--,--,OA]
2024-07-13 08:59:24,594 INFO 07afa87e: [SUCC] output/minimizer_output/07afa87eb3b04495a78d11eb93410b6162024ac8c108b3ee710b2771336a9a55.SA1.RD.SR.BC.SP.SA
2024-07-13 08:59:24,681 INFO 0a710333: [FAIL] output/minimizer_output/0a71033379e732e9d549a69af21140dc1c37020b9348d31ce08ad3f44b132952.OA
2024-07-13 08:59:26,613 INFO 07afa87e: [SA,RD,RC,SR,BC,SP,SA] (3, 0) [SA1,RD,--,--,BC,SP,SA]
2024-07-13 08:59:28,165 INFO 0a710333: [SA,BC,SA,OA,SP,SP,SR,SA] (-1, -1) [SA]
2024-07-13 08:59:28,302 INFO 356d94e8: [FAIL] output/minimizer_output/356d94e8963d1f6e633d614ca795ecfc0a4d87dc53fd215db0f03ea9884e866c.OA
2024-07-13 08:59:28,304 INFO 779ff756: [SUCC] output/minimizer_output/779ff756a820e1c63aae7385d759123fabb82dbffaca57945cbeae3cebae69a0.SR1.SP.BC.SA.SR.SP.RC.RD.SA
2024-07-13 08:59:30,007 INFO 356d94e8: [CR,OA,SR,RD,SR,SA,SA] (-1, -1) [SA]
2024-07-13 08:59:31,876 INFO 779ff756: [SR,SP,BC,SA,SR,SP,RC,RD,SA] (1, 0) [SR1,--,BC,SA,SR,SP,RC,RD,SA]
2024-07-13 08:59:32,001 INFO 7dfb1602: [SUCC] output/minimizer_output/7dfb160236ca4bfee390f94eb6de92d1599df8fa2ae737aaf002c4c084ed5789.CR.OA.OA.BC.SR.SR.RD.SA
2024-07-13 08:59:34,862 INFO 7dfb1602: [CR,SR,OA,OA,BC,SR,SR,RD,SA] (2, 0) [CR,--,--,OA,BC,SR,SR,RD,SA]
2024-07-13 08:59:39,505 INFO 0b980f26: [CR,SA,BC,SR,RD,SA,SP,SA,SA] (-1, 1) [--,--,--,--,--,--,--,--,OA1]
2024-07-13 08:59:40,214 INFO 07afa87e: [FAIL] output/minimizer_output/07afa87eb3b04495a78d11eb93410b6162024ac8c108b3ee710b2771336a9a55.SA1.RD.BC.SP.SA
2024-07-13 08:59:40,215 INFO 0a710333: [FAIL] output/minimizer_output/0a71033379e732e9d549a69af21140dc1c37020b9348d31ce08ad3f44b132952.SA
2024-07-13 08:59:41,580 INFO 07afa87e: [SA,RD,RC,SR,BC,SP,SA] (3, 2) [SA1,RD,--,SR1,BC,SP,SA]
2024-07-13 08:59:49,116 INFO 0a710333: [SA,BC,SA,OA,SP,SP,SR,SA] (0, 0) [--,BC,SA,OA,SP,SP,SR,SA]
2024-07-13 08:59:49,355 INFO 2d215ad5: [SUCC] output/minimizer_output/2d215ad54b10e9ee441eb1ca1cc48856ab2fc1c8e5acb43ffbde2613fb947311.SA1
2024-07-13 08:59:49,355 INFO 2d215ad5: [SUCC] Quick Minimize 
2024-07-13 08:59:49,422 INFO 2d215ad5: ###### [FINISH] output/minimizer_output/2d215ad54b10e9ee441eb1ca1cc48856ab2fc1c8e5acb43ffbde2613fb947311.SA1
2024-07-13 08:59:49,455 INFO list_minimal_arm: ['SA1']
2024-07-13 08:59:49,456 INFO update_reward_with_alpha_beta(9, 1, 0)
2024-07-13 08:59:49,654 INFO 356d94e8: [FAIL] output/minimizer_output/356d94e8963d1f6e633d614ca795ecfc0a4d87dc53fd215db0f03ea9884e866c.SA
2024-07-13 08:59:53,210 INFO 356d94e8: [CR,OA,SR,RD,SR,SA,SA] (0, 0) [--,OA,SR,RD,SR,SA,SA]
2024-07-13 08:59:53,509 INFO 6532282b: [SUCC] output/minimizer_output/6532282b1deb0274c27d7048a1fa682f6732ad3d1b81ab6284c14b629ad0fc53.SA.SA.SA.OA.RD
2024-07-13 08:59:55,762 INFO 6532282b: [SA,BC,SA,SA,SA,OA,RD] (2, 0) [--,--,--,SA,SA,OA,RD]
2024-07-13 08:59:55,935 INFO 0a710333: [FAIL] output/minimizer_output/0a71033379e732e9d549a69af21140dc1c37020b9348d31ce08ad3f44b132952.BC.SA.OA.SP.SP.SR.SA
2024-07-13 08:59:56,055 INFO 0b980f26: [FAIL] output/minimizer_output/0b980f26d4288d9ea39935e8ef9fd320f963c5edf69e863678d4981bcb9614b8.OA1
2024-07-13 09:00:06,969 INFO 0a710333: [SA,BC,SA,OA,SP,SP,SR,SA] (0, 2) [SA1,BC,SA,OA,SP,SP,SR,SA]
2024-07-13 09:00:07,694 INFO 0b980f26: [CR,SA,BC,SR,RD,SA,SP,SA,SA] (-1, 2) [--,--,--,--,--,--,--,--,SA1]
2024-07-13 09:00:10,387 INFO 0b980f26: [FAIL] output/minimizer_output/0b980f26d4288d9ea39935e8ef9fd320f963c5edf69e863678d4981bcb9614b8.SA1
2024-07-13 09:00:11,556 INFO 0b980f26: [CR,SA,BC,SR,RD,SA,SP,SA,SA] (-1, 3) [--,--,--,--,--,--,--,--,OA]
2024-07-13 09:00:25,713 INFO 0b980f26: [FAIL] output/minimizer_output/0b980f26d4288d9ea39935e8ef9fd320f963c5edf69e863678d4981bcb9614b8.OA
2024-07-13 09:00:26,605 INFO 0b980f26: [CR,SA,BC,SR,RD,SA,SP,SA,SA] (-1, -1) [SA]
2024-07-13 09:00:39,566 INFO 33f4cef8: [CR,OA,SR,RD,SA,SA] (-1, 1) [--,--,--,--,--,OA1]
2024-07-13 09:00:42,948 INFO 0b980f26: [FAIL] output/minimizer_output/0b980f26d4288d9ea39935e8ef9fd320f963c5edf69e863678d4981bcb9614b8.SA
2024-07-13 09:00:48,239 INFO 0b980f26: [CR,SA,BC,SR,RD,SA,SP,SA,SA] (0, 0) [--,SA,BC,SR,RD,SA,SP,SA,SA]
2024-07-13 09:00:48,609 INFO 33f4cef8: [FAIL] output/minimizer_output/33f4cef848207c102b0df0f9cede5ddc819dacf0a3cd00064a5d2ab9bdbbbf66.OA1
2024-07-13 09:00:48,663 INFO 90342825: [SUCC] output/minimizer_output/90342825dd03541521303ea670299b8b9b5663f5c468cb74379caac3718b0a69.SP.SA.RD.RC.BC.OA.SA
2024-07-13 09:00:48,853 INFO a1a1e42d: [SUCC] output/minimizer_output/a1a1e42dec95b6bc1fdcd9a95a098cb9305d83634d24a4d589dcfbc30fe2cd60.CR.OA.RC.SR.RD
2024-07-13 09:00:50,422 INFO 33f4cef8: [CR,OA,SR,RD,SA,SA] (-1, 2) [--,--,--,--,--,SA1]
2024-07-13 09:00:53,300 INFO 90342825: [CR,SP,SA,RD,RC,BC,OA,SA] (1, 0) [--,--,SA,RD,RC,BC,OA,SA]
2024-07-13 09:00:54,560 INFO a1a1e42d: [CR,SA,OA,OA,RC,SR,RD] (3, 0) [CR,--,--,--,RC,SR,RD]
2024-07-13 09:01:00,666 INFO d5e75751: [SUCC] output/minimizer_output/d5e75751685360a44c05d36a89803f702463f84d1a02e38fc2a807e119f5ea0a.CR.SA.SA
2024-07-13 09:01:02,389 INFO d5e75751: [CR,SR,SA,SA] (2, 0) [CR,--,--,SA]
2024-07-13 09:01:02,477 INFO 0b980f26: [FAIL] output/minimizer_output/0b980f26d4288d9ea39935e8ef9fd320f963c5edf69e863678d4981bcb9614b8.SA.BC.SR.RD.SA.SP.SA.SA
2024-07-13 09:01:06,155 INFO 0b980f26: [CR,SA,BC,SR,RD,SA,SP,SA,SA] (0, 2) [CP1,SA,BC,SR,RD,SA,SP,SA,SA]
2024-07-13 09:01:06,515 INFO 33f4cef8: [FAIL] output/minimizer_output/33f4cef848207c102b0df0f9cede5ddc819dacf0a3cd00064a5d2ab9bdbbbf66.SA1
2024-07-13 09:01:09,179 INFO 0a55e87a: [SR,RD,BC,SP,SP,SR,SA] (-1, 1) [--,--,--,--,--,--,OA1]
2024-07-13 09:01:09,730 INFO 33f4cef8: [CR,OA,SR,RD,SA,SA] (-1, 3) [--,--,--,--,--,OA]
2024-07-13 09:01:18,269 INFO 0a55e87a: [FAIL] output/minimizer_output/0a55e87acd62a9315ba7b1e289fe93ff34782a5901a2c25321fa60809849f3d9.OA1
2024-07-13 09:01:18,283 INFO 0b980f26: [FAIL] output/minimizer_output/0b980f26d4288d9ea39935e8ef9fd320f963c5edf69e863678d4981bcb9614b8.CP1.SA.BC.SR.RD.SA.SP.SA.SA
2024-07-13 09:01:19,222 INFO 0a55e87a: [SR,RD,BC,SP,SP,SR,SA] (-1, 2) [--,--,--,--,--,--,SA1]
2024-07-13 09:01:23,918 INFO 0b980f26: [CR,SA,BC,SR,RD,SA,SP,SA,SA] (1, 0) [CR,--,BC,SR,RD,SA,SP,SA,SA]
2024-07-13 09:01:24,111 INFO 33f4cef8: [FAIL] output/minimizer_output/33f4cef848207c102b0df0f9cede5ddc819dacf0a3cd00064a5d2ab9bdbbbf66.OA
2024-07-13 09:01:24,124 INFO a73de88b: [SUCC] output/minimizer_output/a73de88b9fda6b3b1d08c6e5a18dad27d87292f3be911e84ef0769f3c6fe9802.SA1
2024-07-13 09:01:24,125 INFO a73de88b: [SUCC] Quick Minimize 
2024-07-13 09:01:24,197 INFO a73de88b: ###### [FINISH] output/minimizer_output/a73de88b9fda6b3b1d08c6e5a18dad27d87292f3be911e84ef0769f3c6fe9802.SA1
2024-07-13 09:01:24,221 INFO list_minimal_arm: ['SA1']
2024-07-13 09:01:24,222 INFO update_reward_with_alpha_beta(9, 1, 0)
2024-07-13 09:01:24,248 INFO b0dd4d93: [SUCC] output/minimizer_output/b0dd4d93cb66add730b221c2c8fb395e029d75f7394885b6082796cc792dbf5d.CP1.SP.SR
2024-07-13 09:01:24,463 INFO d5b82d7e: [SUCC] output/minimizer_output/d5b82d7ef55662099bbc893e5268ba0cb0f8895729c14b6bb5180c6837d3ec06.RC.RD.BC.SA
2024-07-13 09:01:24,499 INFO d5e75751: [FAIL] output/minimizer_output/d5e75751685360a44c05d36a89803f702463f84d1a02e38fc2a807e119f5ea0a.CR.SA
2024-07-13 09:01:25,336 INFO 33f4cef8: [CR,OA,SR,RD,SA,SA] (-1, -1) [SA]
2024-07-13 09:01:25,845 INFO b0dd4d93: [CR,BC,RD,SP,SR] (3, 0) [CP1,--,--,--,SR]
2024-07-13 09:01:26,837 INFO d5b82d7e: [OA,RC,RD,BC,SA] (1, 0) [--,--,RD,BC,SA]
2024-07-13 09:01:27,526 INFO d5e75751: [CR,SR,SA,SA] (2, 2) [CR,--,SA1,SA]
2024-07-13 09:01:33,681 INFO 0a55e87a: [FAIL] output/minimizer_output/0a55e87acd62a9315ba7b1e289fe93ff34782a5901a2c25321fa60809849f3d9.SA1
2024-07-13 09:01:33,682 INFO 0b980f26: [FAIL] output/minimizer_output/0b980f26d4288d9ea39935e8ef9fd320f963c5edf69e863678d4981bcb9614b8.CR.BC.SR.RD.SA.SP.SA.SA
2024-07-13 09:01:34,844 INFO 0a55e87a: [SR,RD,BC,SP,SP,SR,SA] (-1, 3) [--,--,--,--,--,--,OA]
2024-07-13 09:01:39,994 INFO 0b980f26: [CR,SA,BC,SR,RD,SA,SP,SA,SA] (1, 2) [CR,SA1,BC,SR,RD,SA,SP,SA,SA]
2024-07-13 09:01:40,135 INFO 33f4cef8: [FAIL] output/minimizer_output/33f4cef848207c102b0df0f9cede5ddc819dacf0a3cd00064a5d2ab9bdbbbf66.SA
2024-07-13 09:01:42,417 INFO 33f4cef8: [CR,OA,SR,RD,SA,SA] (0, 0) [--,OA,SR,RD,SA,SA]
2024-07-13 09:01:42,585 INFO 77393a68: [SUCC] output/minimizer_output/77393a68bd572182c9124e6cfce8253abe192fe96b67386b61852a8d431d722e.SA.SA1
2024-07-13 09:01:42,612 INFO 77393a68: ###### [FINISH] output/minimizer_output/77393a68bd572182c9124e6cfce8253abe192fe96b67386b61852a8d431d722e.SA.SA1
2024-07-13 09:01:42,867 INFO list_minimal_arm: ['SA', 'SA1']
2024-07-13 09:01:42,872 INFO update_reward_with_alpha_beta(1, 1, -1)
2024-07-13 09:01:42,889 INFO update_reward_with_alpha_beta(1, 1, 0)
2024-07-13 09:01:51,197 INFO 0a55e87a: [FAIL] output/minimizer_output/0a55e87acd62a9315ba7b1e289fe93ff34782a5901a2c25321fa60809849f3d9.OA
2024-07-13 09:01:52,145 INFO 0a55e87a: [SR,RD,BC,SP,SP,SR,SA] (-1, -1) [SA]
2024-07-13 09:01:52,529 INFO 33f4cef8: [FAIL] output/minimizer_output/33f4cef848207c102b0df0f9cede5ddc819dacf0a3cd00064a5d2ab9bdbbbf66.OA.SR.RD.SA.SA
2024-07-13 09:01:54,813 INFO 33f4cef8: [CR,OA,SR,RD,SA,SA] (0, 2) [CP1,OA,SR,RD,SA,SA]
2024-07-13 09:02:01,732 INFO 26ca29bd: [RC,SR,SA,SA,SA,SA,SA] (-1, 1) [--,--,--,--,--,--,OA1]
2024-07-13 09:02:10,843 INFO 26ca29bd: [FAIL] output/minimizer_output/26ca29bdde293694f772ef2b8558ae2a56e96fa397eed0547de576d7cd833109.OA1
2024-07-13 09:02:10,844 INFO 33f4cef8: [FAIL] output/minimizer_output/33f4cef848207c102b0df0f9cede5ddc819dacf0a3cd00064a5d2ab9bdbbbf66.CP1.OA.SR.RD.SA.SA
2024-07-13 09:02:11,858 INFO 26ca29bd: [RC,SR,SA,SA,SA,SA,SA] (-1, 2) [--,--,--,--,--,--,SA1]
2024-07-13 09:02:13,378 INFO 33f4cef8: [CR,OA,SR,RD,SA,SA] (1, 0) [CR,--,SR,RD,SA,SA]
2024-07-13 09:02:13,529 INFO 6c169a5a: [SUCC] output/minimizer_output/6c169a5a0bdbc4e5d2e8f8f24bef189bddcd70ec74302aa69de3cfabd07c3a27.SP1.RD.OA.SA
2024-07-13 09:02:15,341 INFO 6c169a5a: [SP,OA,RD,OA,SA] (2, 0) [SP1,--,--,OA,SA]
2024-07-13 09:02:21,991 INFO 1b0f90a8: [SUCC] output/minimizer_output/1b0f90a8940c31b1bd497f73025de1454c0e364de772395d0530c746c705c2a8.SA1
2024-07-13 09:02:21,991 INFO 1b0f90a8: [SUCC] Quick Minimize 
2024-07-13 09:02:22,033 INFO 1b0f90a8: ###### [FINISH] output/minimizer_output/1b0f90a8940c31b1bd497f73025de1454c0e364de772395d0530c746c705c2a8.SA1
2024-07-13 09:02:22,071 INFO list_minimal_arm: ['SA1']
2024-07-13 09:02:22,072 INFO update_reward_with_alpha_beta(11, 1, 0)
2024-07-13 09:02:26,857 INFO 26ca29bd: [FAIL] output/minimizer_output/26ca29bdde293694f772ef2b8558ae2a56e96fa397eed0547de576d7cd833109.SA1
2024-07-13 09:02:27,733 INFO 26ca29bd: [RC,SR,SA,SA,SA,SA,SA] (-1, 3) [--,--,--,--,--,--,OA]
2024-07-13 09:02:30,857 INFO cf07bfd2: [SUCC] output/minimizer_output/cf07bfd207619a50f7146fa282702485b4206f6c0e2e830dede3cb91228dd5c6.CR.RD.SR.SA.SA
2024-07-13 09:02:33,520 INFO cf07bfd2: [CR,RC,SP,RD,SR,SA,SA] (3, 0) [CR,--,--,--,SR,SA,SA]
2024-07-13 09:02:44,406 INFO 26ca29bd: [FAIL] output/minimizer_output/26ca29bdde293694f772ef2b8558ae2a56e96fa397eed0547de576d7cd833109.OA
2024-07-13 09:02:45,893 INFO 26ca29bd: [RC,SR,SA,SA,SA,SA,SA] (-1, -1) [SA]
2024-07-13 09:02:50,245 INFO d9d06bac: [SUCC] output/minimizer_output/d9d06bac0593296c6d58b31e67f8579ff02aa8e4b945e2c990c3c4dcfd1ae223.SP1.SA
2024-07-13 09:02:51,425 INFO d9d06bac: [SP,RC,SP,SA] (3, 0) [--,--,SP1,--]
2024-07-13 09:02:52,216 INFO e5483ace: [SUCC] output/minimizer_output/e5483acec577048d8d02fb94f574e4da66692acbdd09429d1a12858201a32dd7.RD.SA.SR.BC.SP.SP.SA
2024-07-13 09:02:54,903 INFO e5483ace: [RC,RD,SA,SR,BC,SP,SP,SA] (1, 0) [--,--,SA,SR,BC,SP,SP,SA]
2024-07-13 09:03:02,547 INFO 26ca29bd: [FAIL] output/minimizer_output/26ca29bdde293694f772ef2b8558ae2a56e96fa397eed0547de576d7cd833109.SA
2024-07-13 09:03:04,928 INFO 26ca29bd: [RC,SR,SA,SA,SA,SA,SA] (0, 0) [--,SR,SA,SA,SA,SA,SA]
2024-07-13 09:03:05,216 INFO d9d06bac: [FAIL] output/minimizer_output/d9d06bac0593296c6d58b31e67f8579ff02aa8e4b945e2c990c3c4dcfd1ae223.SP1
2024-07-13 09:03:07,407 INFO d9d06bac: [SP,RC,SP,SA] (3, 2) [--,--,SP1,SA1]
2024-07-13 09:03:07,539 INFO 0afd142d: [SUCC] output/minimizer_output/0afd142d30bb173793438ccfd427624532cc681b27806f0b5e1c3d8777aeaf97.CR.SA1
2024-07-13 09:03:07,562 INFO 0afd142d: ###### [FINISH] output/minimizer_output/0afd142d30bb173793438ccfd427624532cc681b27806f0b5e1c3d8777aeaf97.CR.SA1
2024-07-13 09:03:07,593 INFO list_minimal_arm: ['CR', 'SA1']
2024-07-13 09:03:07,593 INFO update_reward_with_alpha_beta(7, 1, -1)
2024-07-13 09:03:07,594 INFO update_reward_with_alpha_beta(1, 1, 0)
2024-07-13 09:03:12,803 INFO b45d6ca7: [SUCC] output/minimizer_output/b45d6ca7a9cc35f9e037a5789fcb7aabc4d8454f8ccb944c17d8edd9d8668c36.CR.RD.RC.SA.SA.SA.SA.SA
2024-07-13 09:03:16,905 INFO b45d6ca7: [CR,SR,RD,RC,SA,SA,SA,SA,SA] (2, 0) [CR,--,--,RC,SA,SA,SA,SA,SA]
2024-07-13 09:03:22,439 INFO 1617ff87: [SUCC] output/minimizer_output/1617ff8714e4645db47af625f3b03a63f759e0889f29c4dc2e5889a6a52f1879.SA.SP
2024-07-13 09:03:23,979 INFO 1617ff87: [RD,OA,SA,SP] (2, 0) [--,--,--,SP]
2024-07-13 09:03:24,576 INFO 9943febc: [SUCC] output/minimizer_output/9943febcceee6ff843388ff978db09ac48c7bad4ff4749b9266c500225b4e2e5.CP1.BC.SP.SA
2024-07-13 09:03:28,039 INFO 03dfbb5b: [SA,SA,SR,SA,RC,SA,SA,SA,SA,SP] (-1, 1) [--,--,--,--,--,--,--,--,--,OA1]
2024-07-13 09:03:28,314 INFO 57af6037: [SR,SA,SA,OA,SP] (-1, 1) [--,--,--,--,OA1]
2024-07-13 09:03:29,892 INFO 9943febc: [CR,RD,BC,SP,SA] (2, 0) [CP1,--,--,SP,SA]
2024-07-13 09:03:30,137 INFO 2001d9f2: [SUCC] output/minimizer_output/2001d9f223045aa911cf5c601c065892618f65cab987b90ea908d83f49b5d443.SA1
2024-07-13 09:03:30,138 INFO 2001d9f2: [SUCC] Quick Minimize 
2024-07-13 09:03:30,162 INFO 2001d9f2: ###### [FINISH] output/minimizer_output/2001d9f223045aa911cf5c601c065892618f65cab987b90ea908d83f49b5d443.SA1
